X,cntry,gndr,nwspol,netustm,agea,eduyrs,netusoft,ppltrst,pplfair,pplhlp,polintr,psppsgva,actrolga,psppipla,cptppola,trstprl,trstlgl,trstplc,trstplt,trstprt,trstep,trstun,prtdgcl,lrscale,stfeco,stfgov,stfdem,stfedu,stfhlth,gincdif,mnrgtjb,freehms,hmsfmlsh,hmsacld,euftf,imsmetn,imdfetn,impcntr,imbgeco,imueclt,imwbcnt,happy,sclmeet,inprdsc,sclact,aesfdrk,health,hlthhmp,atchctr,atcherp,rlgdgr,rlgatnd,pray,gvrfgap,rfgfrpc,rfgbfml,elgcoal,elgngas,elghydr,elgnuc,elgsun,elgwind,elgbio,wrenexp,wrdpimp,wrtcfl,clmthgt1,wrclmch,lklmten,gvsrdcc,inctxff,sbsrnen,dfincac,smdfslv,uemplwk,slvpens,slvuemp,gvslvol,gvslvue,sbstrec,sbprvpv,sbeqsoc,sbbsntx,sblazy,sblwcoa,imsclbn,uentrjb,lbenent,bennent,admub,ubpay,ubedu,ubunp,ub50pay,ub50edu,ub50unp,ub20pay,ub20edu,ub20unp,ubsppay,ubspedu,ubspunp,bnlwinc,eduunmp,wrkprbf,basinc,eusclbf,eudcnbf,lkuemp,lknemny,hhmmb,domicil,estsz,wkdcorga,iorgact,hinctnta,hincfel,ipcrtiv,imprich,ipeqopt,ipshabt,impsafe,impdiff,ipfrule,ipudrst,ipmodst,ipgdtim,impfree,iphlppl,ipsuces,ipstrgv,ipadvnt,ipbhprp,iprspot,iplylfr,impenv,imptrad,impfun
39951,RU,2,NA,180,27,15,4,6,5,3,3,2,1,2,2,6,5,5,3,3,6,6,NA,5,5,6,7,7,2,3,3,2,3,1,8,2,2,1,4,5,7,8,3,1,3,3,3,1,7,4,7,3,3,3,2,2,3,4,2,2,3,4,2,2,2,3,NA,3,6,6,2,4,3,3,7,5,5,7,2,2,2,2,2,2,2,3,3,3,3,2,NA,NA,NA,3,3,3,NA,NA,NA,NA,NA,NA,2,3,2,NA,NA,NA,2,4,2,5,1,6,6,7,3,5,4,5,5,5,4,4,4,2,4,4,4,3,5,4,4,4,5,5,4,4
41346,RU,2,0,NA,68,7,1,5,5,0,4,1,1,1,1,5,2,2,3,NA,NA,NA,NA,NA,5,5,5,NA,3,5,NA,1,NA,1,NA,3,3,3,5,5,5,5,1,0,NA,3,3,2,8,3,10,7,7,3,4,3,5,4,1,1,5,5,3,5,5,5,NA,3,9,10,1,5,2,4,NA,0,0,10,10,1,5,5,NA,1,3,2,NA,1,1,1,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,2,NA,NA,NA,4,1,2,1,0,0,1,1,4,4,3,5,4,4,3,4,4,5,4,4,4,3,4,5,4,4,4,5,5
23951,IE,1,60,60,45,17,5,9,8,8,2,2,2,2,2,5,6,5,4,3,2,5,NA,3,4,4,4,8,1,4,2,4,2,4,4,3,3,2,8,7,8,8,2,4,2,4,4,1,6,4,1,2,1,5,2,4,2,4,3,3,2,3,3,4,3,2,NA,4,3,4,2,5,2,4,NA,4,5,8,6,2,3,3,2,2,3,2,2,4,3,2,NA,NA,NA,4,3,4,NA,NA,NA,NA,NA,NA,2,3,3,2,3,2,1,1,6,2,5,10,2,8,4,5,1,5,4,5,5,2,5,5,5,6,5,5,5,4,4,4,5,5,5,4
42449,SE,1,60,120,47,11,5,8,7,6,3,2,2,2,3,3,3,6,0,1,1,5,NA,8,3,3,3,2,3,4,1,5,1,5,3,4,4,4,6,6,7,8,6,2,3,4,4,2,10,3,1,1,1,4,2,4,1,1,4,2,4,3,2,3,2,2,NA,2,2,2,3,3,2,4,3,3,3,8,6,3,4,4,3,3,3,2,3,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,3,3,3,3,3,2,1,1,3,1,2,9,9,8,4,4,3,5,2,3,3,3,5,5,2,3,5,2,4,3,3,3,5,4,4,3
13151,ES,1,159,240,53,12,5,5,5,3,3,1,1,1,1,4,2,6,3,3,5,5,NA,8,5,5,4,8,8,4,1,5,1,4,5,2,3,2,8,7,2,10,6,1,5,4,3,1,10,7,0,1,1,4,3,4,3,3,5,1,5,5,5,3,4,2,NA,4,10,5,3,4,4,2,NA,5,9,10,10,3,4,3,4,3,4,3,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,2,3,3,3,3,3,4,3,3,2,2,1,6,6,3,3,4,4,4,4,4,4,4,5,5,3,5,5,3,5,3,5,3,5,5,5,5
13057,ES,2,15,360,19,16,5,7,7,5,3,2,2,2,2,NA,7,9,5,5,NA,NA,NA,5,4,4,7,6,8,4,1,5,1,5,NA,4,4,4,5,9,8,8,7,5,3,4,5,1,7,5,7,2,2,5,2,5,1,NA,2,1,5,5,5,4,3,2,NA,4,4,5,4,5,2,5,NA,6,1,10,10,NA,5,4,NA,1,1,5,1,NA,NA,3,NA,NA,NA,NA,NA,NA,3,3,4,NA,NA,NA,2,2,3,3,4,NA,NA,1,3,3,NA,NA,NA,8,4,4,3,6,5,5,4,5,5,4,5,5,6,6,6,4,5,3,5,5,4,5
15157,FI,1,120,90,67,17,5,7,7,7,2,2,4,2,3,4,9,9,3,3,5,8,3,7,4,3,8,8,6,4,2,5,2,3,7,4,4,4,8,8,7,9,7,4,4,4,4,1,8,8,8,2,7,4,3,4,1,2,4,3,4,4,5,4,4,2,NA,4,2,6,4,4,4,4,2,4,2,8,8,2,4,4,2,2,2,4,2,4,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,4,2,3,3,3,2,3,1,2,3,1,1,8,5,8,3,5,2,6,2,3,6,3,5,5,6,4,5,2,3,4,4,3,6,6,6,5
20237,GB,2,10,300,24,18,5,7,5,3,3,3,2,2,3,8,6,9,4,4,6,6,3,5,6,4,4,4,8,4,3,5,1,5,5,4,4,4,8,4,7,9,4,2,2,3,4,1,2,1,0,1,1,4,2,4,2,2,3,4,3,4,4,3,3,2,NA,2,1,1,4,4,5,2,5,2,6,9,8,2,4,3,2,3,3,4,3,2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,2,3,3,3,2,3,2,2,2,1,3,3,9,6,2,3,5,2,5,5,5,5,4,5,5,5,6,5,4,5,2,6,5,5,5,2,4
9108,DE,1,15,60,30,12,5,0,3,0,3,2,5,3,5,2,0,2,1,2,1,1,3,8,0,1,0,4,3,5,3,5,1,3,0,2,2,2,5,3,5,3,5,2,2,4,4,2,10,0,0,1,1,2,1,3,2,4,5,1,5,5,5,1,1,1,NA,3,7,0,5,5,5,2,4,2,5,10,3,3,3,4,2,3,1,3,5,5,5,3,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,3,3,3,2,2,2,1,4,1,2,2,9,7,3,2,5,2,6,6,6,6,1,6,6,1,1,6,2,4,6,6,4,6,5,3,2
5989,CZ,1,60,NA,62,12,1,3,3,5,3,3,1,2,NA,4,3,5,5,3,3,3,NA,5,3,4,5,7,7,2,2,3,2,2,4,2,1,NA,6,3,6,6,3,2,2,3,3,2,3,3,2,1,1,1,4,2,1,3,3,NA,NA,3,2,2,2,4,NA,2,6,6,NA,NA,3,3,3,6,8,8,8,3,3,NA,NA,5,5,NA,5,4,4,3,NA,NA,NA,NA,NA,NA,3,2,3,NA,NA,NA,NA,NA,NA,2,2,NA,2,2,2,2,3,3,4,NA,3,3,4,3,3,4,4,4,3,2,3,3,4,4,4,3,3,3,3,4,4,4
35709,NO,1,60,300,22,16,5,7,6,8,2,5,5,4,5,7,9,10,6,7,5,6,NA,4,6,6,10,8,8,4,1,5,1,5,6,3,3,3,10,8,8,9,7,4,2,3,4,1,8,7,0,1,1,4,1,3,1,4,5,5,2,5,4,2,1,1,NA,4,3,8,5,4,3,5,2,7,7,8,8,1,5,4,2,2,2,2,1,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,1,3,3,1,NA,NA,1,1,1,5,1,6,2,1,4,5,4,6,2,4,2,2,4,5,6,5,4,3,3,2,4,1,3,5,5,4
31309,LT,1,40,NA,68,13,1,3,4,4,2,2,2,2,2,1,1,1,1,1,1,1,NA,4,3,3,3,2,3,2,2,1,5,1,2,1,1,1,2,2,2,6,2,1,2,2,3,2,3,1,3,5,7,NA,NA,NA,3,5,4,2,4,4,4,4,5,4,NA,5,4,4,1,1,4,4,6,2,1,10,10,1,2,1,2,4,4,1,4,5,5,1,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,4,4,4,2,1,3,2,2,2,5,6,5,2,1,1,4,2,5,4,4,4,4,1,2,4,4,4,2,4,4,4,5,5,5
39778,RU,2,60,30,39,11,5,0,4,3,2,2,2,1,2,0,2,3,0,0,0,0,3,NA,2,5,4,2,2,4,2,4,2,4,1,3,3,3,8,8,5,8,1,3,1,4,3,2,5,0,8,4,7,4,NA,4,2,2,5,1,5,5,5,4,4,3,NA,4,6,5,2,4,4,2,NA,4,6,10,10,4,4,4,2,2,2,3,3,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,3,NA,3,NA,NA,2,2,4,5,2,0,0,NA,2,4,2,6,6,6,4,2,6,6,4,6,6,6,6,2,4,6,6,6,4,3
21040,HU,2,520,NA,29,8,1,6,5,6,4,1,1,1,1,6,5,5,4,4,6,7,NA,NA,3,4,6,3,3,5,5,4,2,3,7,1,1,1,0,0,0,2,1,0,1,3,3,2,3,3,10,6,7,1,NA,NA,4,2,4,4,4,4,4,5,4,5,NA,4,4,5,NA,4,1,4,3,6,2,10,10,2,1,1,1,1,2,1,1,5,3,2,NA,NA,NA,4,4,4,NA,NA,NA,NA,NA,NA,3,1,2,3,3,4,4,4,2,2,4,0,0,1,1,5,5,5,5,5,5,5,3,4,6,6,5,5,6,4,4,5,5,6,5,5
38475,PT,2,60,120,68,10,5,0,10,0,2,4,2,3,2,5,4,6,2,2,3,6,2,7,3,3,4,4,3,4,1,4,4,2,5,3,3,3,7,8,6,8,6,2,2,3,3,1,9,5,8,5,7,4,2,4,1,3,4,1,5,5,4,3,3,3,NA,3,6,5,4,4,4,4,7,7,3,8,8,4,4,4,5,4,4,3,2,4,4,2,NA,NA,NA,3,3,3,NA,NA,NA,NA,NA,NA,3,3,3,3,3,4,1,2,2,2,1,10,7,7,4,3,1,5,2,5,4,3,4,6,3,3,5,3,5,1,3,3,5,6,5,3
25012,IL,2,30,60,47,12,5,6,5,5,4,1,1,1,1,5,5,5,0,0,0,0,NA,5,6,1,1,4,5,4,1,NA,NA,NA,NA,3,1,1,NA,NA,5,10,7,4,2,3,4,1,8,0,5,2,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,3,4,5,NA,2,NA,NA,2,2,5,4,NA,5,0,10,2,2,2,2,2,2,2,2,2,4,4,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,3,3,NA,NA,3,1,4,5,4,5,1,NA,3,1,1,3,1,6,3,1,3,5,6,6,6,4,6,1,1,4,6,2,3,6
2049,BE,2,15,60,42,21,5,6,6,6,4,1,1,1,1,3,2,5,0,0,2,5,2,5,2,2,3,8,6,5,1,3,1,1,5,3,3,3,5,6,5,6,4,6,4,4,2,3,3,3,10,5,7,4,2,4,2,3,5,2,5,5,5,3,3,1,NA,3,4,5,1,5,1,4,4,5,3,8,8,2,4,4,3,2,3,NA,1,3,3,3,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,4,2,NA,2,3,3,3,4,4,4,1,10,5,6,2,5,2,5,4,5,3,1,5,NA,5,5,5,4,NA,4,3,NA,6,5,5,5
20829,HU,2,20,NA,62,8,1,3,3,5,3,1,1,1,1,2,2,5,2,2,4,NA,NA,6,1,0,4,NA,0,5,2,1,5,1,5,4,3,2,6,6,7,7,1,2,1,3,3,2,9,9,0,1,1,3,NA,NA,2,4,5,3,4,4,NA,2,3,3,NA,3,NA,5,1,5,2,3,NA,0,0,7,6,2,4,4,1,1,1,3,4,4,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,1,2,3,3,3,4,NA,3,4,3,NA,1,3,1,1,4,3,5,6,5,5,3,3,5,4,6,4,6,5,6,6,6,6,5,3,5
36508,PL,2,60,180,44,13,5,NA,NA,NA,3,1,3,2,2,2,4,5,2,2,5,7,3,7,5,1,3,7,5,2,1,4,2,2,8,2,2,2,5,5,5,7,4,1,3,3,4,1,8,6,7,5,5,3,3,3,3,4,4,2,5,5,3,3,2,2,NA,3,3,7,3,3,4,3,2,4,NA,7,4,3,4,4,2,3,2,NA,4,4,4,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,NA,2,3,2,NA,1,5,1,2,1,NA,3,6,4,4,5,5,5,5,5,4,3,5,5,4,5,3,4,3,5,5,5,4
25105,IL,1,0,NA,48,15,1,8,5,6,2,3,1,1,1,2,2,7,5,5,NA,NA,NA,10,5,7,8,3,6,5,5,1,5,1,NA,2,1,1,NA,NA,NA,9,5,1,3,4,4,1,10,NA,10,7,7,2,NA,2,1,5,NA,NA,NA,NA,NA,2,2,2,NA,1,NA,NA,NA,NA,2,4,7,3,3,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,NA,NA,1,1,7,3,1,10,10,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20911,HU,1,30,180,30,16,4,0,0,2,4,1,3,1,1,0,0,3,0,0,5,5,NA,NA,0,0,0,0,7,4,3,3,3,3,4,1,1,1,0,0,0,8,3,3,2,2,4,1,6,5,3,2,2,3,NA,NA,3,3,4,2,5,5,4,3,4,4,NA,4,0,0,2,5,3,3,5,2,4,5,5,4,3,3,3,4,4,5,5,3,3,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,4,2,1,2,3,NA,5,5,2,3,3,4,4,3,3,4,3,4,3,4,3,2,3,3,3,3,4,5,4,4,5
11059,EE,2,60,NA,68,10,1,6,4,7,2,2,3,3,2,0,3,6,0,1,4,5,2,7,8,4,6,8,4,4,2,4,4,2,1,3,2,1,0,4,1,8,3,3,2,3,3,2,5,2,4,3,6,4,4,2,1,2,4,1,4,4,4,4,3,4,NA,4,8,4,1,3,4,3,9,5,3,8,7,4,4,3,4,3,3,3,5,5,4,2,NA,NA,NA,4,4,4,NA,NA,NA,NA,NA,NA,2,2,1,2,2,4,1,1,1,2,2,10,0,1,2,5,2,4,4,4,4,4,1,5,4,2,2,4,6,2,4,2,3,6,3,2
24989,IL,2,90,NA,75,16,1,7,7,7,3,2,1,1,1,6,8,8,5,5,2,2,3,7,5,5,4,4,5,4,2,4,2,4,5,4,4,2,6,5,5,7,4,1,2,2,3,1,9,1,5,1,1,3,3,2,1,5,5,5,5,5,2,4,3,2,NA,1,5,6,4,4,4,4,7,2,3,9,9,3,2,2,3,4,2,5,3,4,4,2,NA,NA,NA,3,3,3,NA,NA,NA,NA,NA,NA,2,2,4,3,NA,NA,1,3,2,5,NA,NA,NA,2,3,4,2,6,4,6,3,6,6,6,4,6,6,4,6,3,5,5,6,4,5,3
4341,CH,2,800,30,27,12,5,10,10,3,3,3,3,4,2,0,5,5,2,3,1,1,2,0,9,4,4,2,6,5,3,5,2,2,0,4,3,4,5,5,7,9,4,5,2,4,5,1,5,7,10,2,7,4,NA,4,1,1,4,1,4,4,2,1,3,1,NA,1,2,NA,2,5,1,4,2,8,8,0,4,2,4,4,2,4,4,5,NA,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,4,2,3,2,4,NA,NA,4,2,1,1,4,6,1,1,1,6,3,6,1,3,5,1,5,3,6,6,5,3,2,6,3,3,6,6,5,5
23151,IE,2,10,NA,60,17,3,8,9,6,4,1,2,2,1,9,8,6,3,5,0,0,NA,8,1,1,1,10,5,4,4,4,2,4,9,3,3,2,5,7,8,0,3,2,1,2,2,3,10,0,8,4,7,4,3,4,2,4,4,1,4,4,3,4,5,2,NA,4,0,7,3,5,3,4,NA,5,7,10,8,3,4,2,5,5,5,2,4,4,4,1,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,3,4,3,4,3,4,2,2,4,4,1,1,3,6,1,6,1,6,6,6,6,6,4,6,6,4,3,1,3,3,3,6,4,3
12016,EE,2,30,60,39,9,4,5,5,0,3,1,1,1,1,0,8,8,5,0,5,5,2,5,5,2,3,3,3,5,3,4,1,5,0,2,2,2,6,8,8,8,2,0,2,3,3,1,9,7,5,3,1,5,5,1,4,3,3,4,3,5,1,3,4,3,NA,1,4,8,3,3,3,3,5,7,4,10,7,3,3,3,2,5,5,2,5,5,4,3,NA,NA,NA,NA,NA,NA,3,3,3,NA,NA,NA,2,2,3,3,3,3,3,1,1,5,3,5,0,2,2,5,4,6,4,4,6,6,5,6,6,6,6,5,5,5,5,5,5,6,6,6
39018,PT,2,60,90,56,21,5,7,7,5,2,4,3,3,2,6,7,7,3,3,4,5,2,1,4,5,6,2,1,4,1,5,1,5,5,2,3,2,6,8,7,7,6,3,3,3,4,1,7,6,2,2,5,4,4,4,2,3,4,2,5,4,3,4,4,3,NA,3,5,4,2,3,2,4,NA,4,2,8,5,3,4,4,3,3,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA,3,1,1,NA,NA,NA,3,3,2,2,3,3,2,2,1,3,1,7,5,6,3,5,3,4,4,4,3,2,5,4,6,6,6,5,3,3,3,5,5,4,2,4
9704,DE,2,30,180,46,15,5,0,1,0,2,1,1,1,1,0,1,3,0,0,0,0,NA,5,3,0,2,5,3,5,1,3,3,3,0,1,1,1,5,0,0,1,4,1,2,1,2,2,3,0,0,1,1,1,5,1,2,2,5,2,2,2,1,5,3,4,NA,4,0,0,1,2,1,4,4,0,5,10,5,3,1,1,2,3,2,1,3,5,3,3,NA,NA,NA,NA,NA,NA,3,1,1,NA,NA,NA,1,3,2,3,1,1,4,4,1,3,1,0,0,1,1,5,2,6,2,6,2,3,6,3,5,6,2,2,6,1,6,5,6,4,6,5
3927,CH,1,10,240,23,9,5,8,8,6,3,3,2,3,3,7,6,9,6,7,7,5,4,7,6,8,7,9,8,3,2,4,2,2,3,3,3,3,5,6,6,8,7,4,4,4,4,1,9,4,3,2,1,1,NA,3,1,2,3,4,3,2,2,2,4,2,NA,3,3,4,2,2,4,3,2,7,7,8,6,4,3,3,NA,4,4,2,3,1,4,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,1,NA,NA,2,2,2,2,1,9,1,7,4,5,3,4,5,5,3,2,4,3,5,5,5,5,5,4,5,5,5,5,4,4
41764,SE,1,90,15,73,7,5,8,8,8,1,2,3,3,3,9,7,7,7,7,6,8,4,2,8,7,9,5,7,4,2,5,1,5,5,3,3,3,8,9,8,9,6,4,4,4,5,1,9,9,3,1,1,4,3,4,1,1,4,2,5,2,3,4,3,4,NA,3,5,5,4,4,2,4,4,5,5,8,8,2,4,4,2,2,2,4,2,2,3,2,NA,NA,NA,2,2,1,NA,NA,NA,NA,NA,NA,3,4,3,2,2,2,1,1,2,4,1,10,10,7,4,6,2,5,5,5,5,4,5,3,5,3,5,3,5,4,4,4,5,5,5,5
39345,RU,1,60,150,26,16,5,7,6,7,2,3,3,3,4,7,6,5,6,4,6,6,NA,6,6,5,6,7,5,3,2,1,5,1,6,3,4,2,8,5,6,5,4,2,3,4,3,1,5,6,5,1,1,4,5,NA,3,2,5,5,5,5,NA,2,3,4,NA,2,7,5,3,4,3,4,5,5,6,2,6,4,4,3,2,1,1,3,3,2,3,3,NA,NA,NA,NA,NA,NA,3,2,2,NA,NA,NA,1,1,3,1,NA,NA,2,2,2,5,4,6,3,8,3,3,4,4,3,3,2,4,4,4,4,5,5,3,4,4,4,2,3,3,4,3
13058,ES,2,450,450,41,22,5,7,7,5,1,3,2,3,3,8,8,7,5,5,4,7,3,1,5,4,8,6,5,5,2,5,1,5,8,3,3,3,6,9,6,8,5,3,3,4,4,1,9,7,6,2,2,4,1,5,3,3,4,2,5,4,4,4,3,2,NA,4,5,5,3,4,1,5,8,5,2,8,8,2,4,5,2,2,2,5,2,2,2,1,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,3,3,2,2,2,2,3,4,6,5,NA,4,5,2,6,4,5,5,5,6,5,4,6,6,5,5,4,5,3,5,6,4,3
2860,BE,2,60,90,55,14,5,5,6,4,3,1,2,3,2,5,4,4,5,5,5,4,NA,4,4,4,5,6,6,4,1,5,1,3,3,3,3,2,6,5,8,8,7,4,4,3,5,1,7,6,5,1,7,1,1,2,2,4,5,2,5,5,5,5,3,3,NA,4,6,5,2,4,1,3,5,7,4,8,7,4,3,4,2,3,3,3,2,2,4,1,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,2,2,3,2,1,1,1,4,2,4,6,5,4,4,1,6,3,3,4,1,4,4,5,5,4,1,4,3,4,3,5,5,3,5
21162,HU,2,30,NA,55,14,1,5,5,2,4,2,1,1,2,1,9,5,0,0,2,NA,NA,NA,2,0,NA,NA,1,5,4,1,NA,1,0,1,1,2,0,2,0,7,4,1,3,2,4,1,10,10,7,1,5,2,NA,NA,2,3,2,1,5,5,5,5,4,4,NA,2,2,10,3,4,1,4,NA,5,0,8,7,5,3,3,5,3,4,1,4,4,4,2,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,2,2,4,NA,3,3,3,4,2,3,5,0,0,3,2,4,5,6,6,2,4,3,1,4,5,4,6,4,6,3,4,5,6,3,3,4
17525,FR,1,240,240,39,14,5,3,1,1,4,2,1,1,1,3,4,6,0,0,0,0,NA,NA,7,4,6,8,9,3,3,5,1,1,1,3,1,1,3,2,1,7,2,1,1,4,4,1,5,5,9,1,5,4,3,2,3,3,4,3,3,1,3,3,2,2,NA,1,0,0,1,1,1,1,9,8,10,9,9,5,4,3,5,4,4,3,5,1,5,3,NA,NA,NA,NA,NA,NA,4,4,4,NA,NA,NA,3,2,2,3,2,2,4,2,2,2,1,10,10,5,4,4,2,4,2,4,3,5,5,5,5,6,3,2,1,1,2,4,3,1,1,2
41356,RU,2,30,NA,24,10,3,5,5,5,3,3,4,3,4,5,6,7,4,5,5,7,3,10,4,8,6,9,7,3,4,3,4,2,8,3,2,2,6,7,5,6,3,2,2,3,4,1,10,2,4,3,3,2,2,2,5,5,5,2,5,5,5,4,5,5,NA,4,7,8,2,4,3,4,2,3,2,10,8,2,5,5,3,2,2,1,1,3,3,2,NA,NA,NA,4,4,4,NA,NA,NA,NA,NA,NA,1,3,2,3,NA,NA,NA,3,2,2,2,8,4,6,1,4,4,4,3,4,4,5,4,4,4,3,4,4,3,4,4,4,5,5,5,6
18448,GB,2,120,NA,NA,15,2,5,7,8,3,2,1,1,1,5,NA,7,8,5,3,3,NA,8,7,7,7,8,9,4,2,4,2,3,3,3,2,2,5,3,NA,8,6,2,2,2,4,1,8,6,5,4,NA,5,4,NA,3,3,3,NA,3,NA,NA,2,2,3,NA,2,5,7,4,3,NA,4,NA,6,7,7,7,3,4,4,2,3,3,NA,4,NA,NA,2,NA,NA,NA,3,3,2,NA,NA,NA,NA,NA,NA,2,3,3,NA,NA,3,1,1,1,3,NA,NA,NA,NA,4,5,2,6,3,5,3,3,5,2,2,4,4,2,4,2,3,3,5,4,5,4
26229,IL,2,30,120,68,16,5,7,6,6,1,4,1,3,1,7,8,8,5,5,1,1,3,10,10,8,10,9,10,2,2,4,2,1,8,1,2,1,5,7,7,10,3,0,NA,3,3,1,10,9,0,3,1,2,1,1,1,4,1,2,4,3,1,4,4,5,NA,3,6,3,1,2,4,4,4,7,3,9,5,4,4,4,3,2,4,2,4,4,4,2,NA,NA,NA,4,2,NA,NA,NA,NA,NA,NA,NA,3,2,2,1,NA,NA,NA,1,2,4,3,0,10,1,4,6,2,4,6,6,5,5,5,5,6,5,5,4,6,1,6,5,6,6,5,4
44174,SI,1,30,240,55,12,5,4,5,3,3,1,3,1,3,3,1,2,0,0,0,1,3,0,3,2,0,5,0,2,2,4,2,2,8,3,3,3,5,5,5,9,5,2,3,4,5,1,8,8,0,2,1,3,NA,4,3,3,3,4,4,4,3,4,NA,4,NA,3,3,2,1,5,4,4,1,5,3,10,6,4,4,4,4,4,4,2,3,NA,3,1,1,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,2,3,4,NA,1,5,2,5,7,5,NA,4,5,2,5,2,5,5,5,5,5,5,6,5,5,5,3,5,5,5,5,5,5
12984,ES,2,60,NA,50,24,5,5,5,7,3,3,2,3,2,6,7,8,5,4,5,5,3,10,6,5,8,5,6,4,1,5,5,5,7,3,2,2,5,5,5,10,2,3,2,3,4,1,10,9,9,5,7,4,2,4,3,4,4,2,5,5,5,4,3,2,NA,4,3,5,1,5,2,5,8,5,3,10,10,4,2,2,2,3,2,4,2,4,2,2,NA,NA,NA,4,1,4,NA,NA,NA,NA,NA,NA,1,2,4,3,3,4,NA,1,3,3,2,10,10,8,4,5,2,6,2,5,2,4,4,5,2,4,6,2,3,1,6,2,6,3,4,1
18987,GB,2,600,480,15,10,5,6,4,7,2,2,2,3,2,8,8,9,7,6,6,7,NA,NA,6,5,5,8,8,4,2,4,2,4,4,4,3,3,6,6,6,8,6,3,2,4,5,1,6,4,6,5,2,3,4,2,3,4,4,2,4,4,3,3,2,3,NA,4,4,5,4,4,4,4,10,6,4,7,3,3,4,3,3,4,4,3,4,3,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,1,3,2,3,3,3,2,1,3,2,1,10,NA,NA,4,5,4,6,3,5,5,4,5,5,3,3,5,4,4,4,5,4,5,5,4,4
16568,FR,2,20,NA,68,9,1,3,5,4,4,1,1,1,1,3,5,5,0,0,0,0,NA,5,3,1,0,5,5,3,1,5,1,3,3,3,2,1,5,5,4,8,5,0,2,3,3,2,8,3,8,1,2,3,2,4,2,3,3,3,3,3,3,3,3,2,NA,2,5,2,2,4,4,4,8,5,5,8,5,3,2,2,2,4,4,3,3,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,2,3,2,1,2,3,NA,3,1,2,2,0,0,1,3,3,1,4,1,3,1,1,3,6,3,5,4,1,2,1,2,2,4,3,2,1
34936,NO,1,120,600,37,18,5,8,7,6,3,2,4,3,3,6,8,8,4,4,4,8,3,8,8,8,7,6,9,2,2,5,1,4,6,2,2,2,6,6,5,8,3,6,3,4,4,1,3,3,4,3,2,3,2,4,3,3,5,3,2,4,2,2,2,2,NA,5,3,0,1,3,4,3,2,8,8,3,3,4,2,3,4,5,5,3,2,2,4,2,NA,NA,NA,3,1,3,NA,NA,NA,NA,NA,NA,2,3,1,1,NA,NA,1,1,2,5,2,9,10,10,4,6,6,6,2,5,3,5,5,4,6,6,4,1,6,4,3,5,4,4,3,5
43085,SI,2,30,NA,56,8,1,7,8,6,3,2,1,2,2,3,3,5,3,3,7,6,2,5,3,1,2,5,5,5,2,2,5,1,8,3,3,2,0,0,0,5,4,5,2,3,3,2,6,6,2,3,2,4,NA,4,4,3,4,1,5,4,4,4,4,4,NA,3,3,3,1,5,2,5,NA,3,1,10,10,2,2,2,2,2,2,3,4,NA,2,2,NA,NA,NA,3,3,4,NA,NA,NA,NA,NA,NA,1,2,2,3,2,NA,NA,3,6,2,2,0,0,NA,2,4,2,5,5,5,6,6,4,5,5,6,5,5,5,3,6,5,5,5,6,5
